datetime_UTC;E1A;E1B;E1C;E2A;E2B;E3A;E3B;E3C;E3D;E4A;G1A;G2A;G2C;Zon_deBilt
31-12-2018 23:00;0.00014051;0.00014851;0.00014477;0.00011004;0.00011357;0.00007966;0.00008405;0.00008405;0.00009981;0.00024096;9.36344E-05;0.000200247;0.000200247;0
1-1-2019 00:00;0.00012873;0.0001364;0.00013173;0.00010819;0.00011163;0.00008047;0.00008456;0.00008456;0.00009952;0.00024096;8.57601E-05;0.000181151;0.000181151;0
1-1-2019 01:00;0.00010978;0.00011569;0.00011447;0.00010045;0.00010354;0.00007904;0.00008301;0.00008301;0.00009937;0.00024096;8.93746E-05;0.000163983;0.000163983;0
1-1-2019 02:00;0.00009218;0.00009741;0.00009633;0.00009364;0.00009652;0.00007863;0.00008169;0.00008169;0.00009898;0.00024096;0.000100612;0.000150893;0.000150893;0
1-1-2019 03:00;0.00007975;0.00008497;0.00008166;0.00008973;0.00009254;0.00007958;0.00008157;0.00008157;0.00009945;0.00024096;0.000112106;0.000156143;0.000156143;0
1-1-2019 04:00;0.00007543;0.00008084;0.00007637;0.00009431;0.00009756;0.00008056;0.00008204;0.00008204;0.00010241;0.00024096;0.000137232;0.000163332;0.000163332;0
1-1-2019 05:00;0.00007802;0.00008302;0.00008044;0.00010365;0.00010741;0.00008088;0.00008344;0.00008344;0.00010762;0.00024096;0.000199697;0.000167899;0.000167899;0
1-1-2019 06:00;0.00008009;0.00008503;0.00008416;0.00011277;0.00011693;0.00008161;0.0000856;0.0000856;0.00011244;0.00024096;0.00028454;0.000178764;0.000178764;0
1-1-2019 07:00;0.0000916;0.00009728;0.00009728;0.00011403;0.00011804;0.00008071;0.00008487;0.00008487;0.00011233;0.00013672;0.000361682;0.000190356;0.000190356;0
1-1-2019 08:00;0.00011347;0.00011828;0.00012134;0.00011114;0.00011406;0.0000796;0.00008052;0.00008052;0.00011414;0;0.000398519;0.000212176;0.000212176;5.05648E-06
1-1-2019 09:00;0.00014346;0.00014832;0.00014526;0.00011028;0.00011124;0.00008217;0.00007979;0.00007979;0.00011476;0;0.000381413;0.000194868;0.000194868;1.51694E-05
1-1-2019 10:00;0.00015906;0.00016021;0.00016464;0.00010805;0.00010728;0.00008405;0.00008005;0.00008005;0.00011443;0;0.000352935;0.000195683;0.000195683;6.06778E-05
1-1-2019 11:00;0.00016943;0.0001714;0.00017014;0.0001088;0.00010747;0.00008273;0.00008084;0.00008084;0.00011387;0;0.000317422;0.000209783;0.000209783;9.60731E-05
1-1-2019 12:00;0.00016646;0.00016957;0.00016381;0.00011064;0.0001095;0.0000825;0.00008149;0.00008149;0.00011371;0;0.000293405;0.000218141;0.000218141;0.000116299
1-1-2019 13:00;0.00016505;0.00017019;0.00016301;0.000108;0.00010788;0.000082;0.00008271;0.00008271;0.00011373;0;0.000275655;0.000221598;0.000221598;0.000126412
1-1-2019 14:00;0.00016575;0.00017672;0.00015845;0.00010898;0.0001106;0.00008222;0.00008346;0.00008346;0.00011339;0;0.000279908;0.000212618;0.000212618;2.52824E-05
1-1-2019 15:00;0.00018258;0.0001967;0.0001791;0.00012427;0.00012762;0.00008445;0.00008957;0.00008957;0.00011391;0.00006143;0.000298947;0.000210581;0.000210581;2.52824E-06
1-1-2019 16:00;0.00021961;0.00023595;0.00022105;0.00014408;0.00014862;0.00008812;0.00009673;0.00009673;0.00011427;0.00024096;0.00030633;0.000218425;0.000218425;0
1-1-2019 17:00;0.00022753;0.00024297;0.00023239;0.00015233;0.00015758;0.00009004;0.00009695;0.00009695;0.00011368;0.00024096;0.000298357;0.000225705;0.000225705;0
1-1-2019 18:00;0.00021745;0.00023105;0.00022373;0.00014782;0.00015288;0.0000906;0.00009678;0.00009678;0.00011184;0.00024096;0.000285427;0.000235137;0.000235137;0
1-1-2019 19:00;0.00020633;0.00021975;0.00021001;0.00013849;0.00014323;0.00009145;0.00009535;0.00009535;0.00011062;0.00024096;0.000261181;0.000249399;0.000249399;0
1-1-2019 20:00;0.0001863;0.00019602;0.00019625;0.00013209;0.00013657;0.00009258;0.00009338;0.00009338;0.0001083;0.00024096;0.000224944;0.000260188;0.000260188;0
1-1-2019 21:00;0.00016418;0.00017281;0.0001728;0.00011986;0.000124;0.00009065;0.00009053;0.00009053;0.00010427;0.00024096;0.000161446;0.000271855;0.000271855;0
1-1-2019 22:00;0.00013483;0.00014153;0.00014262;0.00010987;0.00011345;0.00009237;0.00008625;0.00008625;0.00010195;0.00024096;0.000093552;0.000257331;0.000257331;0
1-1-2019 23:00;0.000107;0.00011278;0.00011146;0.00009928;0.00010242;0.00008912;0.0000872;0.0000872;0.00010014;0.00024096;7.81845E-05;0.000209173;0.000209173;0
2-1-2019 00:00;0.0000864;0.00009225;0.00008682;0.00009576;0.00009877;0.00008831;0.00008614;0.00008614;0.00010003;0.00024096;8.26638E-05;0.000187592;0.000187592;0
2-1-2019 01:00;0.00007376;0.00007867;0.00007466;0.00008921;0.00009191;0.00008707;0.0000857;0.0000857;0.00010007;0.00024096;9.24763E-05;0.000177457;0.000177457;0
2-1-2019 02:00;0.00006943;0.00007462;0.00006953;0.00009061;0.00009338;0.00008608;0.00008515;0.00008515;0.00010003;0.00024096;0.000106377;0.00017867;0.00017867;0
2-1-2019 03:00;0.00007004;0.00007568;0.00006897;0.00008929;0.00009207;0.00008714;0.00008629;0.00008629;0.00010073;0.00024096;0.000130371;0.00018613;0.00018613;0
2-1-2019 04:00;0.00007224;0.0000777;0.00007251;0.00009758;0.00010094;0.00009058;0.00008998;0.00008998;0.00010446;0.00024096;0.000188273;0.000195996;0.000195996;0
2-1-2019 05:00;0.00008961;0.00009655;0.00008871;0.00011647;0.00012067;0.00010329;0.0001028;0.0001028;0.00011286;0.00024096;0.00027241;0.000256364;0.000256364;0
2-1-2019 06:00;0.0001105;0.00011693;0.00011591;0.00013953;0.00014459;0.00014888;0.00013373;0.00013373;0.00012145;0.00024096;0.000334937;0.000308014;0.000308014;0
2-1-2019 07:00;0.00012611;0.00013533;0.00012804;0.00015224;0.00015754;0.00020517;0.00017102;0.00017102;0.00012318;0.00013618;0.000359855;0.000275467;0.000275467;0
2-1-2019 08:00;0.00013469;0.0001424;0.0001376;0.00014916;0.00015326;0.00021867;0.00018379;0.00018379;0.00012357;0;0.000356782;0.000252807;0.000252807;1.76977E-05
2-1-2019 09:00;0.00013489;0.00013964;0.00013398;0.00014612;0.00014803;0.00022305;0.00018769;0.00018769;0.00012245;0;0.000322933;0.000262001;0.000262001;5.05648E-05
2-1-2019 10:00;0.00013535;0.00013904;0.00012743;0.00015088;0.00015127;0.00022578;0.00018804;0.00018804;0.0001218;0;0.000298685;0.000253321;0.000253321;5.81495E-05
2-1-2019 11:00;0.00013702;0.00013915;0.00012865;0.00014279;0.00014222;0.00020979;0.00018583;0.00018583;0.00012107;0;0.000283268;0.000245466;0.000245466;7.58472E-05
2-1-2019 12:00;0.00013765;0.00014225;0.00012358;0.00014087;0.00014047;0.00021537;0.00018493;0.00018493;0.00012006;0;0.000278256;0.000236013;0.000236013;9.60731E-05
2-1-2019 13:00;0.00013384;0.00013979;0.00012235;0.00013886;0.0001396;0.00021352;0.00018467;0.00018467;0.00011971;0;0.000283597;0.000231738;0.000231738;6.82625E-05
2-1-2019 14:00;0.00013658;0.00014431;0.00013212;0.00013967;0.00014217;0.00020652;0.00018331;0.00018331;0.00012047;0;0.000302915;0.000230677;0.000230677;3.28671E-05
2-1-2019 15:00;0.00015892;0.00016911;0.00016164;0.00015576;0.00016008;0.00017842;0.00017926;0.00017926;0.00012273;0.00005706;0.000343721;0.000219961;0.000219961;5.05648E-06
2-1-2019 16:00;0.00022223;0.00023515;0.00023376;0.00017209;0.00017759;0.00013928;0.00016059;0.00016059;0.00012181;0.00024096;0.000361546;0.000218677;0.000218677;0
2-1-2019 17:00;0.00022925;0.00024232;0.00024108;0.00017253;0.00017847;0.00012118;0.00013416;0.00013416;0.00012057;0.00024096;0.000344278;0.000226356;0.000226356;0
2-1-2019 18:00;0.00021562;0.00023014;0.00021897;0.00016849;0.00017425;0.00011762;0.00012265;0.00012265;0.00011808;0.00024096;0.000331843;0.00021534;0.00021534;0
2-1-2019 19:00;0.00019829;0.00021148;0.00020119;0.00015593;0.00016126;0.0001122;0.00011477;0.00011477;0.00011465;0.00024096;0.000297254;0.000227998;0.000227998;0
2-1-2019 20:00;0.00018093;0.00018864;0.0001956;0.00014187;0.00014669;0.00010468;0.0001078;0.0001078;0.00011095;0.00024096;0.000255813;0.000239368;0.000239368;0
2-1-2019 21:00;0.00016019;0.00016734;0.00017229;0.00012627;0.00013062;0.00009588;0.00010053;0.00010053;0.00010558;0.00024096;0.000179801;0.000265532;0.000265532;0
2-1-2019 22:00;0.00013736;0.00014532;0.00014205;0.0001157;0.0001195;0.00009257;0.00009294;0.00009294;0.00010368;0.00024096;0.000105597;0.000250727;0.000250727;0
2-1-2019 23:00;0.00010869;0.00011562;0.00011015;0.00010613;0.00010952;0.00008666;0.0000875;0.0000875;0.0001019;0.00024096;7.91816E-05;0.000212156;0.000212156;0
3-1-2019 00:00;0.00008558;0.00009098;0.00008715;0.00009868;0.0001018;0.00008697;0.00008606;0.00008606;0.00010189;0.00024096;8.39939E-05;0.000190587;0.000190587;0
3-1-2019 01:00;0.00007437;0.00007853;0.00007754;0.00009434;0.00009723;0.000086;0.00008469;0.00008469;0.0001021;0.00024096;9.41902E-05;0.000180395;0.000180395;0
3-1-2019 02:00;0.00007069;0.00007528;0.00007265;0.0000947;0.00009762;0.00008759;0.00008441;0.00008441;0.00010214;0.00024096;0.000108527;0.000181574;0.000181574;0
3-1-2019 03:00;0.00006914;0.00007431;0.00006923;0.00009561;0.00009861;0.00009076;0.00008462;0.00008462;0.00010284;0.00024096;0.000133203;0.000189312;0.000189312;0
3-1-2019 04:00;0.00007276;0.00007811;0.00007337;0.00010151;0.00010502;0.00009495;0.000088;0.000088;0.0001062;0.00024096;0.000194717;0.000201337;0.000201337;0
3-1-2019 05:00;0.00008871;0.00009474;0.00009022;0.00011821;0.00012248;0.00011031;0.00010156;0.00010156;0.0001146;0.00024096;0.00028083;0.000263963;0.000263963;0
3-1-2019 06:00;0.00011114;0.0001183;0.00011458;0.00014119;0.0001463;0.00015605;0.00013182;0.00013182;0.00012355;0.00024096;0.000345627;0.000316542;0.000316542;0
3-1-2019 07:00;0.00012665;0.0001357;0.00012915;0.00015634;0.00016176;0.00021265;0.00017049;0.00017049;0.00012479;0.00013541;0.00037336;0.000284224;0.000284224;0
3-1-2019 08:00;0.00013485;0.00014408;0.00013349;0.00015146;0.00015563;0.0002265;0.00018455;0.00018455;0.00012489;0;0.000370959;0.000260381;0.000260381;2.27542E-05
3-1-2019 09:00;0.00013632;0.00014282;0.0001314;0.00014954;0.0001517;0.00023076;0.00018708;0.00018708;0.00012361;0;0.000336826;0.000269789;0.000269789;6.57343E-05
3-1-2019 10:00;0.00013312;0.00013791;0.00012314;0.00015053;0.00015115;0.00023431;0.00018871;0.00018871;0.00012405;0;0.000314272;0.000262137;0.000262137;0.000139053
3-1-2019 11:00;0.00013255;0.00013556;0.00012285;0.00014331;0.00014308;0.0002225;0.00018826;0.00018826;0.00012354;0;0.000301193;0.000255996;0.000255996;0.000202259
3-1-2019 12:00;0.00013058;0.0001349;0.00011783;0.00013986;0.00013972;0.00023101;0.0001879;0.0001879;0.00012252;0;0.000294144;0.000244741;0.000244741;0.000113771
3-1-2019 13:00;0.00013161;0.00013728;0.00012159;0.00013874;0.00013962;0.00023808;0.00018758;0.00018758;0.0001227;0;0.000298516;0.000239374;0.000239374;0.000108714
3-1-2019 14:00;0.00013488;0.00014227;0.00013142;0.00013846;0.00014098;0.00023157;0.00018527;0.00018527;0.00012374;0;0.000316506;0.000237994;0.000237994;9.10167E-05
3-1-2019 15:00;0.00015626;0.00016665;0.00015794;0.0001552;0.00015951;0.00020796;0.00018119;0.00018119;0.00012594;0.0000525;0.000354711;0.00022577;0.00022577;5.05648E-06
3-1-2019 16:00;0.00021435;0.00022715;0.00022477;0.00017356;0.00017911;0.00016771;0.00016137;0.00016137;0.00012694;0.00024096;0.000373419;0.000225951;0.000225951;0
3-1-2019 17:00;0.00022516;0.0002394;0.00023291;0.00017021;0.00017606;0.00014785;0.00013775;0.00013775;0.00012691;0.00024096;0.00035695;0.000235849;0.000235849;0
3-1-2019 18:00;0.00021181;0.00022529;0.00021738;0.00016984;0.00017566;0.00014378;0.00012677;0.00012677;0.00012474;0.00024096;0.000344059;0.000224768;0.000224768;0
3-1-2019 19:00;0.00019585;0.0002068;0.00020463;0.000158;0.00016339;0.00013939;0.00011783;0.00011783;0.00012016;0.00024096;0.000306613;0.000235989;0.000235989;0
3-1-2019 20:00;0.00018504;0.00019242;0.00020139;0.0001429;0.00014775;0.0001314;0.0001074;0.0001074;0.00011516;0.00024096;0.000263439;0.000246656;0.000246656;0
3-1-2019 21:00;0.00016543;0.00017245;0.00017885;0.00012735;0.00013174;0.00011811;0.00010006;0.00010006;0.00010811;0.00024096;0.000184975;0.000273933;0.000273933;0
3-1-2019 22:00;0.00014319;0.00015134;0.0001485;0.00011803;0.0001219;0.00011259;0.0000926;0.0000926;0.00010559;0.00024096;0.000108052;0.000257677;0.000257677;0
3-1-2019 23:00;0.00011315;0.00011995;0.00011585;0.00011035;0.00011387;0.00010505;0.00008797;0.00008797;0.00010377;0.00024096;8.2629E-05;0.00022247;0.00022247;0
4-1-2019 00:00;0.00008892;0.00009431;0.00009106;0.00009946;0.0001026;0.00010456;0.00008649;0.00008649;0.00010354;0.00024096;8.70497E-05;0.000197468;0.000197468;0
4-1-2019 01:00;0.00007877;0.00008434;0.00007869;0.00009775;0.00010075;0.00010423;0.00008485;0.00008485;0.00010364;0.00024096;9.78442E-05;0.000186657;0.000186657;0
4-1-2019 02:00;0.00007072;0.00007536;0.0000726;0.00009948;0.00010255;0.00010403;0.00008495;0.00008495;0.00010371;0.00024096;0.000112687;0.000187197;0.000187197;0
4-1-2019 03:00;0.0000711;0.00007577;0.00007298;0.00009944;0.00010257;0.00010265;0.00008603;0.00008603;0.00010418;0.00024096;0.000138595;0.000195371;0.000195371;0
4-1-2019 04:00;0.00007376;0.000078;0.00007774;0.00010393;0.00010753;0.00010256;0.00008926;0.00008926;0.00010764;0.00024096;0.000200988;0.000206534;0.000206534;0
4-1-2019 05:00;0.00008841;0.00009341;0.00009271;0.0001202;0.00012453;0.00011273;0.00010271;0.00010271;0.00011652;0.00024096;0.00028621;0.000268818;0.000268818;0
4-1-2019 06:00;0.00011099;0.00011686;0.0001181;0.00014476;0.00014999;0.00015293;0.0001317;0.0001317;0.00012511;0.00024096;0.000351903;0.000321548;0.000321548;0
4-1-2019 07:00;0.0001296;0.00013708;0.00013704;0.00015576;0.00016116;0.00020579;0.00016862;0.00016862;0.00012659;0.00013442;0.000378182;0.00028735;0.00028735;0
4-1-2019 08:00;0.00014064;0.00014912;0.00014215;0.00015387;0.00015808;0.00021593;0.00018227;0.00018227;0.00012699;0;0.000375179;0.000262635;0.000262635;5.05648E-06
4-1-2019 09:00;0.00014062;0.00014691;0.00013609;0.00015106;0.00015306;0.00021918;0.00018521;0.00018521;0.00012556;0;0.000340155;0.000271655;0.000271655;1.26412E-05
4-1-2019 10:00;0.00013708;0.00014115;0.00012822;0.00015171;0.00015206;0.00022109;0.00018597;0.00018597;0.00012599;0;0.000316704;0.000263513;0.000263513;1.76977E-05
4-1-2019 11:00;0.00013584;0.0001378;0.00012749;0.00014673;0.00014623;0.00020657;0.00018386;0.00018386;0.00012577;0;0.000302322;0.000256659;0.000256659;2.52824E-05
4-1-2019 12:00;0.0001337;0.00013625;0.00012455;0.0001392;0.0001387;0.00020801;0.00018304;0.00018304;0.00012498;0;0.000296607;0.000246094;0.000246094;2.02259E-05
4-1-2019 13:00;0.00013269;0.00013791;0.00012253;0.00013878;0.00013939;0.00020401;0.00018245;0.00018245;0.00012475;0;0.000302702;0.000241517;0.000241517;1.26412E-05
4-1-2019 14:00;0.00013225;0.00013942;0.00012793;0.00013978;0.00014219;0.00018894;0.00017844;0.00017844;0.00012542;0;0.000319234;0.000239463;0.000239463;5.05648E-06
4-1-2019 15:00;0.00015252;0.00016146;0.00015729;0.0001525;0.00015666;0.00016752;0.00017207;0.00017207;0.00012702;0.00004778;0.000357649;0.000227324;0.000227324;0
4-1-2019 16:00;0.00021499;0.00022761;0.00022599;0.00017714;0.00018279;0.0001398;0.00015529;0.00015529;0.00012713;0.00024096;0.000373766;0.000226163;0.000226163;0
4-1-2019 17:00;0.00022693;0.00024014;0.0002379;0.00017272;0.00017864;0.00012155;0.00013334;0.00013334;0.00012723;0.00024096;0.000354772;0.000234217;0.000234217;0
4-1-2019 18:00;0.00021145;0.00022343;0.00022122;0.00016722;0.00017292;0.00011589;0.00012182;0.00012182;0.0001258;0.00024096;0.000343061;0.000223998;0.000223998;0
4-1-2019 19:00;0.00019497;0.0002065;0.00020196;0.00015384;0.00015909;0.00011082;0.00011319;0.00011319;0.00012236;0.00024096;0.00030594;0.000235415;0.000235415;0
4-1-2019 20:00;0.00017719;0.00018429;0.00019285;0.00013839;0.00014309;0.00010321;0.00010392;0.00010392;0.00011692;0.00024096;0.00026268;0.000245931;0.000245931;0
4-1-2019 21:00;0.0001636;0.00017001;0.00017847;0.00012814;0.00013256;0.00009431;0.00009685;0.00009685;0.00010983;0.00024096;0.000183971;0.000272303;0.000272303;0
4-1-2019 22:00;0.0001437;0.00015058;0.00015272;0.0001215;0.00012547;0.0000896;0.00009085;0.00009085;0.00010735;0.00024096;0.000107115;0.000255023;0.000255023;0
4-1-2019 23:00;0.00011672;0.00012264;0.00012259;0.00010821;0.00011167;0.00008681;0.00008765;0.00008765;0.00010133;0.00024096;9.22719E-05;0.000227069;0.000227069;0
5-1-2019 00:00;0.0000929;0.00009771;0.00009736;0.00010151;0.0001047;0.00008667;0.00008604;0.00008604;0.00010098;0.00024096;8.78595E-05;0.000201001;0.000201001;0
5-1-2019 01:00;0.00007819;0.00008233;0.00008187;0.00009552;0.00009841;0.00008487;0.00008449;0.00008449;0.00010052;0.00024096;9.36801E-05;0.000180777;0.000180777;0
5-1-2019 02:00;0.00007192;0.00007644;0.0000741;0.00009433;0.00009716;0.00008603;0.00008333;0.00008333;0.00010063;0.00024096;0.000104909;0.000172834;0.000172834;0
5-1-2019 03:00;0.0000699;0.00007467;0.00007112;0.0000938;0.0000967;0.00008909;0.00008321;0.00008321;0.00010092;0.00024096;0.000119676;0.00017785;0.00017785;0
5-1-2019 04:00;0.00007055;0.00007513;0.00007281;0.00009906;0.00010241;0.00009036;0.00008403;0.00008403;0.00010403;0.00024096;0.000150218;0.000188326;0.000188326;0
5-1-2019 05:00;0.00007707;0.00008154;0.00008067;0.00011124;0.00011517;0.00009187;0.00008686;0.00008686;0.0001121;0.00024096;0.000222321;0.000190468;0.000190468;0
5-1-2019 06:00;0.00009237;0.00009812;0.0000962;0.00012539;0.00012992;0.00009596;0.00009277;0.00009277;0.00012104;0.00024096;0.000312209;0.000216396;0.000216396;0
5-1-2019 07:00;0.00012141;0.0001296;0.00012509;0.00013582;0.0001406;0.00010287;0.00009795;0.00009795;0.00012074;0.00013319;0.000381341;0.000263265;0.000263265;0
5-1-2019 08:00;0.00015242;0.00015969;0.00015968;0.00013842;0.00014224;0.00010829;0.00010027;0.00010027;0.00012074;0;0.000413494;0.000251473;0.000251473;5.05648E-06
5-1-2019 09:00;0.00016972;0.00017726;0.00016713;0.00014168;0.00014355;0.00011385;0.00010307;0.00010307;0.00012123;0;0.000385287;0.000247866;0.000247866;1.0113E-05
5-1-2019 10:00;0.00017314;0.00017572;0.00017503;0.00014423;0.00014453;0.00011513;0.00010423;0.00010423;0.00012158;0;0.000349222;0.000239303;0.000239303;3.53954E-05
5-1-2019 11:00;0.00018204;0.00018346;0.00018381;0.00014273;0.00014234;0.00011252;0.00010298;0.00010298;0.00012112;0;0.000315113;0.000244263;0.000244263;3.53954E-05
5-1-2019 12:00;0.00018156;0.00018511;0.00017805;0.00013944;0.00013912;0.00010998;0.00010241;0.00010241;0.00011781;0;0.000299425;0.000230432;0.000230432;3.03389E-05
5-1-2019 13:00;0.00017276;0.00017852;0.00016843;0.0001364;0.00013711;0.0001089;0.00010237;0.00010237;0.00011583;0;0.000284285;0.00023718;0.00023718;3.03389E-05
5-1-2019 14:00;0.00016946;0.00017699;0.00017112;0.00013793;0.00014039;0.00010726;0.00010217;0.00010217;0.00011645;0;0.000298941;0.000219083;0.000219083;2.78106E-05
5-1-2019 15:00;0.00018707;0.000197;0.00019532;0.00014612;0.00015016;0.00010726;0.00010567;0.00010567;0.00011722;0.00004288;0.000323093;0.000200363;0.000200363;5.05648E-06
5-1-2019 16:00;0.00023329;0.00024591;0.00024771;0.00016141;0.00016656;0.00010409;0.00010798;0.00010798;0.00011916;0.00024096;0.00033353;0.000215418;0.000215418;0
5-1-2019 17:00;0.00023446;0.00024595;0.00025168;0.00016262;0.00016822;0.00010072;0.00010405;0.00010405;0.00011799;0.00024096;0.000321134;0.000216102;0.000216102;0
5-1-2019 18:00;0.0002204;0.00023274;0.00023069;0.0001564;0.0001618;0.00009854;0.00010322;0.00010322;0.00011591;0.00024096;0.00030653;0.000199629;0.000199629;0
5-1-2019 19:00;0.00019838;0.00020843;0.00020999;0.0001461;0.00015112;0.00009761;0.00010069;0.00010069;0.00011447;0.00024096;0.00027908;0.000212734;0.000212734;0
5-1-2019 20:00;0.00017718;0.00018554;0.00018915;0.00013492;0.00013955;0.00009556;0.00009785;0.00009785;0.00011162;0.00024096;0.000248743;0.000220203;0.000220203;0
5-1-2019 21:00;0.0001632;0.00017216;0.00017065;0.00012491;0.00012923;0.00009207;0.00009416;0.00009416;0.00010644;0.00024096;0.000201447;0.000221483;0.000221483;0
5-1-2019 22:00;0.00014103;0.00014832;0.00014835;0.00011667;0.00012052;0.00009109;0.00008888;0.00008888;0.00010446;0.00024096;0.000130844;0.000239834;0.000239834;0
5-1-2019 23:00;0.00011368;0.0001192;0.00012015;0.00010532;0.00010867;0.00008118;0.00008462;0.00008462;0.00009988;0.00024096;9.77387E-05;0.000212747;0.000212747;0
6-1-2019 00:00;0.00009046;0.00009475;0.00009594;0.00009712;0.00010016;0.0000811;0.00008318;0.00008318;0.00009954;0.00024096;8.92054E-05;0.000190303;0.000190303;0
6-1-2019 01:00;0.00007832;0.00008292;0.00008069;0.00009063;0.00009335;0.00007872;0.00008233;0.00008233;0.00009934;0.00024096;9.23084E-05;0.000169624;0.000169624;0
6-1-2019 02:00;0.00007235;0.00007758;0.00007262;0.00009024;0.00009293;0.00007891;0.00008162;0.00008162;0.00009896;0.00024096;0.000103381;0.00015473;0.00015473;0
6-1-2019 03:00;0.00006862;0.00007301;0.00007069;0.00009283;0.0000957;0.00007969;0.00008192;0.00008192;0.00009946;0.00024096;0.000115621;0.000160228;0.000160228;0
6-1-2019 04:00;0.00006861;0.00007257;0.00007227;0.00009485;0.00009808;0.00008072;0.00008238;0.00008238;0.00010247;0.00024096;0.000141535;0.000167179;0.000167179;0
6-1-2019 05:00;0.00007306;0.00007747;0.00007606;0.00010728;0.00011106;0.00008058;0.0000844;0.0000844;0.0001077;0.00024096;0.000199217;0.000167561;0.000167561;0
6-1-2019 06:00;0.00008372;0.00008862;0.00008838;0.00011778;0.00012205;0.00008181;0.00008692;0.00008692;0.0001125;0.00024096;0.000284059;0.000178174;0.000178174;0
6-1-2019 07:00;0.00010929;0.00011608;0.00011468;0.0001202;0.00012442;0.00008082;0.00008677;0.00008677;0.00011232;0.00013175;0.000360216;0.00018866;0.00018866;0
6-1-2019 08:00;0.00013939;0.00014585;0.0001458;0.00011867;0.0001217;0.00008045;0.00008382;0.00008382;0.00011409;0;0.000395285;0.000209272;0.000209272;2.78106E-05
6-1-2019 09:00;0.00015653;0.00016016;0.0001614;0.00012003;0.00012097;0.00008119;0.00008436;0.00008436;0.00011466;0;0.000377072;0.00019341;0.00019341;7.07907E-05
6-1-2019 10:00;0.00016307;0.0001646;0.00016488;0.00012031;0.00011959;0.00008281;0.00008633;0.00008633;0.00011442;0;0.000348945;0.000194265;0.000194265;8.84884E-05
6-1-2019 11:00;0.00017034;0.00017147;0.00016999;0.00011719;0.00011578;0.00008402;0.00008713;0.00008713;0.00011388;0;0.000309296;0.000206181;0.000206181;0.000123884
6-1-2019 12:00;0.00017023;0.00017482;0.00016134;0.00011485;0.00011362;0.00008438;0.00008769;0.00008769;0.00011373;0;0.000286988;0.000215053;0.000215053;6.06778E-05
6-1-2019 13:00;0.00016181;0.00016666;0.00015739;0.00011427;0.0001141;0.00008363;0.00008843;0.00008843;0.00011367;0;0.000270624;0.000218802;0.000218802;4.29801E-05
6-1-2019 14:00;0.00016426;0.00017243;0.00016268;0.00011504;0.00011664;0.00008456;0.00008885;0.00008885;0.00011323;0;0.000275829;0.00021035;0.00021035;2.27542E-05
6-1-2019 15:00;0.00018237;0.00019343;0.00018638;0.00012874;0.00013215;0.00008544;0.00009404;0.00009404;0.00011365;0.00003781;0.000295499;0.000208647;0.000208647;2.52824E-06
6-1-2019 16:00;0.00022893;0.00024426;0.00023483;0.00015495;0.00015988;0.0000902;0.0001012;0.0001012;0.00011427;0.00024096;0.000304655;0.000217183;0.000217183;0
6-1-2019 17:00;0.00023859;0.00025371;0.00024622;0.00016172;0.00016729;0.00009021;0.00010086;0.00010086;0.00011379;0.00024096;0.000296532;0.000224313;0.000224313;0
6-1-2019 18:00;0.00022831;0.00024236;0.0002352;0.00015219;0.00015744;0.00008965;0.00009967;0.00009967;0.0001119;0.00024096;0.000285031;0.000234773;0.000234773;0
6-1-2019 19:00;0.00021188;0.00022461;0.00021834;0.00014295;0.00014787;0.00008936;0.00009753;0.00009753;0.00011065;0.00024096;0.000259845;0.000247818;0.000247818;0
6-1-2019 20:00;0.00018984;0.00020152;0.00019473;0.00013316;0.00013773;0.0000897;0.00009501;0.00009501;0.00010836;0.00024096;0.000222606;0.000257271;0.000257271;0
6-1-2019 21:00;0.0001632;0.00017205;0.00017097;0.00012216;0.0001264;0.00008773;0.00009136;0.00009136;0.00010421;0.00024096;0.000160695;0.000270413;0.000270413;0
6-1-2019 22:00;0.00013104;0.0001389;0.00013497;0.00010979;0.00011339;0.00008669;0.00008669;0.00008669;0.00010196;0.00024096;9.28835E-05;0.000254914;0.000254914;0
6-1-2019 23:00;0.0001018;0.00010842;0.00010296;0.00009745;0.00010053;0.0000844;0.00008427;0.00008427;0.00009947;0.00024096;7.58741E-05;0.000202261;0.000202261;0
7-1-2019 00:00;0.00008144;0.00008651;0.00008316;0.00009124;0.0000941;0.00008553;0.00008375;0.00008375;0.00009953;0.00024096;7.94642E-05;0.000180387;0.000180387;0
7-1-2019 01:00;0.00007274;0.00007765;0.0000735;0.00009049;0.00009324;0.00008314;0.00008305;0.00008305;0.00009958;0.00024096;8.87179E-05;0.000171016;0.000171016;0
7-1-2019 02:00;0.00006847;0.00007275;0.00007094;0.00009029;0.00009303;0.00008379;0.00008299;0.00008299;0.00009933;0.00024096;0.000101419;0.000171969;0.000171969;0
7-1-2019 03:00;0.00006855;0.00007304;0.00007052;0.00009269;0.00009559;0.00008571;0.00008427;0.00008427;0.00010019;0.00024096;0.000124437;0.00017946;0.00017946;0
7-1-2019 04:00;0.00007153;0.00007601;0.00007443;0.00009979;0.00010322;0.00008946;0.00008822;0.00008822;0.00010456;0.00024096;0.000182845;0.000191498;0.000191498;0
7-1-2019 05:00;0.00008907;0.00009433;0.00009276;0.00011663;0.00012084;0.00010332;0.00010129;0.00010129;0.00011174;0.00024096;0.00026497;0.000249649;0.000249649;0
